startSec	durationSec	eventName	
16866.9883	115	segmentViewed	
16986.9883	115	segmentViewed	
30856.9883	115	segmentViewed	
16872.3683	1.47	spindle	
16875.1483	1.33	spindle	
16902.8583	0.44	spindle	
16914.0883	0.67	spindle	
16918.7583	0.53	spindle	
16922.9683	1.37	spindle	
16930.1683	0.81	spindle	
16934.0283	1.18	spindle	
16935.4683	0.52	spindle	
16938.6683	1.18	spindle	
16947.2583	0.57	spindle	
17012.0983	0.82	spindle	
17017.1983	0.85	spindle	
17079.8183	0.55	spindle	
17090.9283	0.92	spindle	
17097.1783	0.87	spindle	
30865.3983	0.54	spindle	
30875.6083	0.72	spindle	
30890.2483	0.74	spindle	
30898.0983	1.11	spindle	
30915.6183	0.66	spindle	
30921.0483	0.55	spindle	
