startSec	durationSec	eventName	
11979.0469	115	segmentViewed	
12279.0547	115	segmentViewed	
12549.0586	115	segmentViewed	
11980.7369	1.26	spindle	
11991.2669	1.36	spindle	
11998.5869	0.95	spindle	
12002.0069	1.31	spindle	
12010.1869	1.71	spindle	
12016.1069	2.03	spindle	
12021.4569	1.41	spindle	
12026.4269	1.51	spindle	
12031.0469	1.78	spindle	
12050.6169	1.71	spindle	
12063.5969	0.72	spindle	
12075.3369	1.21	spindle	
12084.5669	1.48	spindle	
12088.3769	1.63	spindle	
12279.9747	1.07	spindle	
12282.6347	1.4	spindle	
12287.8847	1.31	spindle	
12292.4847	1.31	spindle	
12299.1247	0.71	spindle	
12301.6347	0.36	spindle	
12305.0247	0.94	spindle	
12310.7447	0.91	spindle	
12311.9847	0.71	spindle	
12325.1847	0.35	spindle	
12332.4447	1.53	spindle	
12335.3447	0.7	spindle	
12338.6747	0.97	spindle	
12343.2247	0.9	spindle	
12346.5447	0.3	spindle	
12348.4947	1.99	spindle	
12352.1347	1.42	spindle	
12362.4847	0.77	spindle	
12373.7547	0.69	spindle	
12382.2147	1.14	spindle	
12384.8947	0.53	spindle	
12386.4647	0.69	spindle	
12387.5547	1.48	spindle	
12391.3547	0.34	spindle	
12392.0947	0.8	spindle	
12581.9086	1.37	spindle	
12587.7586	0.83	spindle	
12596.8886	0.71	spindle	
12602.5886	0.9	spindle	
12613.8486	0.76	spindle	
12648.6586	1.3	spindle	
12650.7086	0.78	spindle	
