startSec	durationSec	eventName	
1840.8359	115	segmentViewed	
2360.8359	115	segmentViewed	
18170.8359	115	segmentViewed	
1869.8759	0.93	spindle	
1873.5059	0.88	spindle	
1879.0759	0.58	spindle	
1886.6959	0.36	spindle	
1903.0659	0.56	spindle	
1925.3959	1.13	spindle	
1928.6859	0.37	spindle	
1938.1359	0.47	spindle	
1945.4659	0.64	spindle	
1949.8359	0.64	spindle	
2367.7259	0.46	spindle	
2389.5959	0.84	spindle	
2447.0159	0.34	spindle	
2455.7159	0.62	spindle	
2463.3759	0.51	spindle	
18181.2759	0.35	spindle	
18208.9959	0.68	spindle	
18228.2459	0.62	spindle	
18230.5559	0.53	spindle	
18232.4159	0.47	spindle	
18264.8459	1.09	spindle	
18269.3359	0.88	spindle	
18271.1559	0.45	spindle	
18279.7159	0.78	spindle	
