startSec	durationSec	eventName	
2771.6602	115	segmentViewed	
13821.8047	115	segmentViewed	
14141.8086	115	segmentViewed	
2783.3402	0.54	spindle	
2784.7502	0.44	spindle	
2790.2802	0.67	spindle	
2792.8502	0.93	spindle	
2796.7702	0.98	spindle	
2797.8402	0.46	spindle	
2806.8902	1.1	spindle	
2828.4702	0.36	spindle	
2832.3302	1.19	spindle	
2835.4402	0.55	spindle	
2836.0902	0.43	spindle	
2840.9702	0.3	spindle	
2841.4702	0.76	spindle	
2846.4702	0.95	spindle	
2874.1402	0.65	spindle	
2879.9402	0.94	spindle	
13823.0347	0.9	spindle	
13831.0947	1.41	spindle	
13836.1047	0.46	spindle	
13847.4947	0.84	spindle	
13851.0747	0.66	spindle	
13883.0847	1.64	spindle	
13897.9247	1.2	spindle	
13904.4447	1.01	spindle	
13932.7247	0.79	spindle	
14142.5286	0.81	spindle	
14164.9186	0.89	spindle	
14166.5186	0.42	spindle	
14189.8986	0.7	spindle	
14192.0886	1.06	spindle	
14198.1786	0.84	spindle	
14206.2886	0.71	spindle	
14231.2086	0.63	spindle	
14234.0886	0.75	spindle	
14238.5086	0.68	spindle	
14247.8286	0.45	spindle	
