startSec	durationSec	eventName	
4145.2891	115	segmentViewed	
13481.4102	115	segmentViewed	
14885.4258	115	segmentViewed	
4153.0791	0.5	spindle	
4164.6891	0.85	spindle	
4172.1491	1.33	spindle	
4175.1291	0.73	spindle	
4178.6691	1.16	spindle	
4215.4391	0.78	spindle	
4221.9091	0.43	spindle	
4222.9191	0.72	spindle	
4226.3191	0.87	spindle	
4232.2991	0.55	spindle	
4241.3491	0.92	spindle	
4251.2791	0.52	spindle	
4256.8591	1.56	spindle	
13492.8402	0.5	spindle	
13496.5602	0.93	spindle	
13498.1102	0.75	spindle	
13503.9502	0.9	spindle	
13522.2102	1.17	spindle	
13531.3202	0.75	spindle	
13538.6602	0.59	spindle	
13543.3902	1.91	spindle	
13558.2202	0.93	spindle	
13563.2702	0.68	spindle	
13592.0202	1.14	spindle	
14919.8758	0.64	spindle	
14929.8158	0.72	spindle	
14947.5958	0.74	spindle	
14953.7558	0.81	spindle	
14956.4258	0.64	spindle	
14959.5158	0.44	spindle	
14960.5958	0.53	spindle	
14966.9258	0.97	spindle	
14973.7858	0.61	spindle	
