startSec	durationSec	eventName	
2549.3438	115	segmentViewed	
6249.3945	115	segmentViewed	
6569.3984	115	segmentViewed	
2551.0838	0.69	spindle	
2560.2138	1.12	spindle	
2580.6238	0.73	spindle	
2581.6538	0.69	spindle	
2586.8138	0.87	spindle	
2636.7438	1.09	spindle	
2657.3538	0.99	spindle	
6249.7345	0.76	spindle	
6262.0045	0.32	spindle	
6268.2245	0.31	spindle	
6268.9745	0.36	spindle	
6272.1445	0.78	spindle	
6297.5645	0.96	spindle	
6317.9845	0.56	spindle	
6320.7545	0.97	spindle	
6358.0045	0.36	spindle	
6570.2484	0.67	spindle	
6571.0584	0.89	spindle	
6577.4384	0.75	spindle	
6597.5084	1.53	spindle	
6602.4684	0.78	spindle	
6613.0384	0.71	spindle	
6622.0384	1	spindle	
6635.9684	0.76	spindle	
6640.1684	0.91	spindle	
6649.0784	0.3	spindle	
6681.8384	1.03	spindle	
