startSec	durationSec	eventName	
2845.832	115	segmentViewed	
11742.0938	115	segmentViewed	
12070.1016	115	segmentViewed	
2850.962	0.57	spindle	
2872.402	0.43	spindle	
2876.152	0.54	spindle	
2888.082	0.64	spindle	
2931.892	0.82	spindle	
2939.722	0.48	spindle	
2947.722	0.8	spindle	
11749.5438	0.6	spindle	
11770.6538	0.81	spindle	
11807.9138	1.23	spindle	
11823.1738	0.91	spindle	
11841.2338	0.73	spindle	
12093.3516	1.13	spindle	
12114.2116	0.45	spindle	
12126.0916	0.8	spindle	
12133.0716	0.64	spindle	
12140.6016	1.19	spindle	
12154.5416	0.87	spindle	
12164.3516	0.64	spindle	
