startSec	durationSec	eventName	
389.6172	115	segmentViewed	
5092.6797	115	segmentViewed	
5827.6875	115	segmentViewed	
6370.6953	115	segmentViewed	
6590.6992	115	segmentViewed	
6790.6992	115	segmentViewed	
7140.7031	115	segmentViewed	
7280.707	115	segmentViewed	
8549.7227	115	segmentViewed	
8749.7227	115	segmentViewed	
391.4972	0.55	spindle	
396.7872	0.34	spindle	
451.9072	0.59	spindle	
454.2272	1.23	spindle	
469.4172	0.87	spindle	
483.9772	0.49	spindle	
5103.5797	0.73	spindle	
5106.8697	1.56	spindle	
5925.3975	0.43	spindle	
5936.6575	0.82	spindle	
6370.7553	0.94	spindle	
6380.9953	0.91	spindle	
6386.7453	0.79	spindle	
6391.5653	0.89	spindle	
6403.7753	0.44	spindle	
6424.1453	0.69	spindle	
6433.9253	0.59	spindle	
6439.7853	0.91	spindle	
6451.8053	1.18	spindle	
6460.0253	0.89	spindle	
6596.5692	0.71	spindle	
6606.0992	0.58	spindle	
6621.4992	1.65	spindle	
6626.1292	1.07	spindle	
6631.5992	1.59	spindle	
6641.7892	0.84	spindle	
6663.1092	0.92	spindle	
6666.4692	0.89	spindle	
6668.1092	0.51	spindle	
6678.5492	0.64	spindle	
6682.1692	1.09	spindle	
6687.6392	1.42	spindle	
6693.0992	1.14	spindle	
6796.3892	0.77	spindle	
6802.7792	0.57	spindle	
6808.0092	0.99	spindle	
6845.1892	0.52	spindle	
6857.1592	0.59	spindle	
6877.6292	0.59	spindle	
7147.2831	0.84	spindle	
7155.2231	0.46	spindle	
7175.0931	0.58	spindle	
7179.7231	0.87	spindle	
7184.8331	0.82	spindle	
7193.8431	0.58	spindle	
7232.4931	1.27	spindle	
7237.2831	0.95	spindle	
7295.317	0.66	spindle	
7319.317	0.58	spindle	
7323.297	0.71	spindle	
7336.297	0.69	spindle	
7350.187	0.32	spindle	
7381.317	0.89	spindle	
8549.8627	0.89	spindle	
8553.3327	0.98	spindle	
8557.1327	0.59	spindle	
8563.4127	1.26	spindle	
8594.7827	1.06	spindle	
8600.3927	0.94	spindle	
8604.6127	0.64	spindle	
8615.0627	1.21	spindle	
8626.9827	1.05	spindle	
8633.7827	0.47	spindle	
8636.2127	1.07	spindle	
8765.6927	0.86	spindle	
8770.8327	0.76	spindle	
8785.1827	0.69	spindle	
8793.6927	1.08	spindle	
8796.5227	0.59	spindle	
8814.3027	0.75	spindle	
8818.5527	1	spindle	
8848.5127	0.62	spindle	
8852.2827	0.79	spindle	
