startSec	durationSec	eventName	
7748.2344	115	segmentViewed	
7998.2344	115	segmentViewed	
8148.2383	115	segmentViewed	
7788.8844	0.86	spindle	
7808.1044	0.96	spindle	
7821.3044	0.79	spindle	
7825.8144	0.79	spindle	
7831.3444	0.86	spindle	
7835.3144	0.54	spindle	
7838.2744	0.64	spindle	
7840.8644	0.69	spindle	
7851.4244	0.81	spindle	
7859.8144	0.39	spindle	
8004.5344	0.95	spindle	
8065.5944	0.67	spindle	
8077.5344	0.94	spindle	
8080.9944	0.84	spindle	
8084.5044	0.62	spindle	
8087.6844	1.16	spindle	
8102.5144	0.61	spindle	
8105.5444	0.72	spindle	
8110.8244	0.64	spindle	
8150.0883	0.72	spindle	
8167.2483	0.76	spindle	
8197.1383	0.57	spindle	
8256.8183	0.66	spindle	
8260.5983	0.3	spindle	
