startSec	durationSec	eventName	
1346.8555	115	segmentViewed	
6747.1367	115	segmentViewed	
11276.9844	115	segmentViewed	
1350.5655	0.37	spindle	
1351.3055	0.84	spindle	
1363.0555	0.64	spindle	
1370.9255	0.59	spindle	
1374.3255	0.74	spindle	
1382.1055	0.57	spindle	
1388.5155	0.89	spindle	
1392.1355	1.46	spindle	
1399.4955	0.89	spindle	
1405.5855	0.79	spindle	
1409.1655	0.84	spindle	
1416.8555	0.86	spindle	
1420.9555	0.77	spindle	
1424.3655	0.57	spindle	
1437.6355	0.87	spindle	
1457.2555	1.16	spindle	
1461.3755	0.48	spindle	
6755.1867	0.67	spindle	
6772.4767	0.62	spindle	
6795.6867	0.42	spindle	
6811.8567	0.49	spindle	
6844.1167	0.96	spindle	
11278.2144	0.97	spindle	
11282.5444	0.47	spindle	
11285.8744	1	spindle	
11303.0944	0.97	spindle	
11306.1244	0.56	spindle	
11316.6844	0.75	spindle	
11327.5444	0.64	spindle	
11333.4044	0.67	spindle	
11341.5944	0.72	spindle	
11350.2644	1	spindle	
11368.8244	0.61	spindle	
