startSec	durationSec	eventName	
11347.1055	115	segmentViewed	
13867.1367	115	segmentViewed	
15661.1602	115	segmentViewed	
11354.4455	0.91	spindle	
11404.8055	0.72	spindle	
11425.1955	0.54	spindle	
11430.2755	0.36	spindle	
11444.3755	1.24	spindle	
11447.6855	0.92	spindle	
11460.6355	0.75	spindle	
13872.9567	1.24	spindle	
13884.9067	1.16	spindle	
13889.0067	1.04	spindle	
13895.2167	1.03	spindle	
13900.1467	1.6	spindle	
13918.7167	0.41	spindle	
13927.5567	1.04	spindle	
13932.0067	1.3	spindle	
13939.3767	1.41	spindle	
13943.1267	1.16	spindle	
13951.6167	1.18	spindle	
13960.4967	0.8	spindle	
13975.6467	1.08	spindle	
13977.1767	0.62	spindle	
13980.6167	0.54	spindle	
15663.1502	0.73	spindle	
15665.0802	0.64	spindle	
15669.2302	0.39	spindle	
15672.8702	0.96	spindle	
15676.9102	0.48	spindle	
15690.8402	1.62	spindle	
15694.5202	0.95	spindle	
15699.0702	1.28	spindle	
15702.7502	0.95	spindle	
15707.1902	1.48	spindle	
15711.5402	0.78	spindle	
15715.1502	0.85	spindle	
15723.6002	0.85	spindle	
15751.2102	0.7	spindle	
15768.2302	0.89	spindle	
