startSec	durationSec	eventName	
5287.918	115	segmentViewed	
6347.9297	115	segmentViewed	
6747.9336	115	segmentViewed	
5331.328	0.63	spindle	
5339.568	0.92	spindle	
5343.608	0.76	spindle	
5346.628	1.38	spindle	
6348.6597	1.76	spindle	
6354.4597	1.38	spindle	
6359.4397	2.01	spindle	
6389.5597	1.93	spindle	
6401.0897	1.94	spindle	
6406.7397	0.93	spindle	
6414.4997	1.08	spindle	
6423.8497	1.53	spindle	
6433.4197	1.4	spindle	
6439.4997	1.84	spindle	
6455.8197	1.03	spindle	
6461.0197	0.83	spindle	
6749.0336	1.69	spindle	
6759.3636	2.13	spindle	
6764.6136	2.02	spindle	
6776.7636	0.54	spindle	
6785.4536	0.89	spindle	
6796.5936	1.09	spindle	
6803.0636	0.44	spindle	
6807.2136	0.79	spindle	
6819.8636	0.99	spindle	
6824.0636	0.99	spindle	
6837.7836	1	spindle	
6849.5436	0.57	spindle	
6854.1336	0.52	spindle	
6860.4336	0.79	spindle	
