startSec	durationSec	eventName	
1175.7578	115	segmentViewed	
1315.7578	115	segmentViewed	
6465.8281	115	segmentViewed	
1177.7778	1.14	spindle	
1187.5878	0.69	spindle	
1191.3078	0.69	spindle	
1193.5678	0.61	spindle	
1205.9478	1.25	spindle	
1211.6278	1.76	spindle	
1216.0278	1.19	spindle	
1218.6578	0.75	spindle	
1219.6878	0.87	spindle	
1237.6178	1.19	spindle	
1241.7878	0.44	spindle	
1245.3978	1.53	spindle	
1258.5878	1.74	spindle	
1265.4878	1.03	spindle	
1269.0678	1.15	spindle	
1272.0678	0.46	spindle	
1277.5678	0.53	spindle	
1278.3078	0.85	spindle	
1280.3378	0.57	spindle	
1286.5478	0.78	spindle	
1289.6878	0.79	spindle	
1327.9578	1.12	spindle	
1336.1378	1.67	spindle	
1341.2578	0.93	spindle	
1344.9378	2.11	spindle	
1351.3978	0.7	spindle	
1352.8878	0.84	spindle	
1357.3678	0.93	spindle	
1358.9878	0.57	spindle	
1361.9278	1.62	spindle	
1372.8478	0.5	spindle	
1380.1178	0.52	spindle	
1387.5278	0.9	spindle	
1428.9278	1.54	spindle	
6466.7481	1.61	spindle	
6476.1881	1	spindle	
6478.0881	0.85	spindle	
6479.3081	2.17	spindle	
6485.3781	1.05	spindle	
6490.1881	0.53	spindle	
6493.1881	1.08	spindle	
6494.8281	1.18	spindle	
6510.6981	1.08	spindle	
6513.7981	1.72	spindle	
6519.6081	1.97	spindle	
6523.9081	2.09	spindle	
6537.6381	0.92	spindle	
6547.6581	0.57	spindle	
6550.2481	0.64	spindle	
6552.9981	0.83	spindle	
6563.4681	0.96	spindle	
6568.6481	1.01	spindle	
6575.9581	1.46	spindle	
6579.6881	1.11	spindle	
