startSec	durationSec	eventName	
4985.9375	115	segmentViewed	
5225.9414	115	segmentViewed	
12166.0313	115	segmentViewed	
4995.3975	1.17	spindle	
5002.4075	0.85	spindle	
5011.4275	0.75	spindle	
5038.3275	1.41	spindle	
5050.8675	1.69	spindle	
5058.0075	1	spindle	
5064.2875	1.1	spindle	
5082.9875	0.59	spindle	
5089.0375	1.24	spindle	
5242.1614	1.05	spindle	
5258.5214	1.1	spindle	
5261.5114	0.67	spindle	
5270.7414	1.18	spindle	
5280.6514	0.87	spindle	
5297.7414	0.5	spindle	
5326.0714	0.69	spindle	
5330.1514	1.14	spindle	
12166.6013	1.6	spindle	
12171.2013	1.17	spindle	
12175.1413	1.24	spindle	
12188.6413	0.93	spindle	
12192.6413	0.5	spindle	
12194.1213	0.81	spindle	
12214.7813	0.64	spindle	
12219.9413	0.98	spindle	
12224.8913	1.08	spindle	
12227.6713	0.95	spindle	
12242.3713	0.58	spindle	
12250.2013	0.42	spindle	
12257.6313	1.3	spindle	
12260.9213	1.67	spindle	
12275.3113	0.64	spindle	
12277.6413	0.56	spindle	
