startSec	durationSec	eventName	
7023.9766	115	segmentViewed	
7703.9844	115	segmentViewed	
7933.9883	115	segmentViewed	
8914	115	segmentViewed	
11084.0273	115	segmentViewed	
11484.0352	115	segmentViewed	
12214.043	115	segmentViewed	
12464.0469	115	segmentViewed	
14744.0781	115	segmentViewed	
15064.0781	115	segmentViewed	
7025.5966	0.34	spindle	
7026.1666	0.44	spindle	
7032.5966	0.53	spindle	
7104.5966	0.46	spindle	
7731.3344	0.74	spindle	
7734.1944	0.81	spindle	
7760.5544	0.76	spindle	
7936.6683	0.49	spindle	
7989.6383	0.69	spindle	
7996.4283	0.62	spindle	
8043.4183	0.57	spindle	
8925.11	0.39	spindle	
8982.77	0.67	spindle	
11125.1873	0.67	spindle	
11147.7573	0.84	spindle	
11173.7173	0.47	spindle	
11489.2252	0.39	spindle	
11493.3052	0.79	spindle	
11495.5352	0.73	spindle	
11500.5552	0.94	spindle	
11505.4152	0.67	spindle	
11510.4652	0.89	spindle	
11520.2652	0.89	spindle	
11538.5452	0.48	spindle	
11543.3852	1.24	spindle	
11551.9652	0.94	spindle	
11564.0552	0.68	spindle	
12218.173	0.37	spindle	
12235.573	0.62	spindle	
12247.493	0.62	spindle	
12258.713	0.77	spindle	
12268.213	0.77	spindle	
12289.083	0.67	spindle	
12304.553	0.62	spindle	
12327.923	0.62	spindle	
12472.6569	0.99	spindle	
12486.2169	1.05	spindle	
12493.1069	0.76	spindle	
12495.7569	0.92	spindle	
12509.5769	1.49	spindle	
12535.2669	0.99	spindle	
12560.3369	0.72	spindle	
14851.2281	0.67	spindle	
15085.0881	0.59	spindle	
15109.9781	1.09	spindle	
15115.1581	0.64	spindle	
15118.3381	0.71	spindle	
15121.4681	0.7	spindle	
15125.4981	1.08	spindle	
15134.9781	0.86	spindle	
15160.5981	1	spindle	
15171.5781	0.87	spindle	
15173.1381	0.52	spindle	
15176.6681	0.68	spindle	
