startSec	durationSec	eventName	
941.9688	115	segmentViewed	
8112.0625	115	segmentViewed	
9282.0742	115	segmentViewed	
961.2288	0.55	spindle	
969.0488	0.91	spindle	
981.6588	0.91	spindle	
992.3088	0.69	spindle	
996.3088	0.64	spindle	
1001.4188	0.97	spindle	
1005.2388	1.01	spindle	
1007.3688	0.64	spindle	
1017.1088	0.93	spindle	
1020.0488	0.82	spindle	
8114.0525	0.57	spindle	
8118.6825	0.68	spindle	
8123.0525	1.46	spindle	
8128.6625	1.54	spindle	
8134.0225	1.2	spindle	
8137.3925	1.62	spindle	
8141.1425	0.84	spindle	
8145.4025	1.4	spindle	
8149.8525	0.98	spindle	
8169.8425	1.08	spindle	
8187.1725	1.44	spindle	
8192.1025	1.28	spindle	
8195.1925	1.06	spindle	
8203.2825	1.17	spindle	
8216.8625	0.74	spindle	
8222.3325	0.89	spindle	
9314.0842	0.85	spindle	
9317.7442	0.81	spindle	
9325.0542	1.11	spindle	
9329.5142	0.62	spindle	
9350.1042	0.83	spindle	
9353.8942	0.8	spindle	
9360.7742	0.52	spindle	
9377.5542	0.46	spindle	
9394.1442	1.42	spindle	
