startSec	durationSec	eventName	
1678.5039	115	segmentViewed	
1858.5078	115	segmentViewed	
2599.5156	115	segmentViewed	
3239.5234	115	segmentViewed	
6929.5703	115	segmentViewed	
7809.582	115	segmentViewed	
8039.5859	115	segmentViewed	
8289.5898	115	segmentViewed	
9049.5977	115	segmentViewed	
14527.6719	115	segmentViewed	
1685.6139	0.44	spindle	
1722.2839	0.39	spindle	
1730.8139	0.33	spindle	
1740.0639	0.64	spindle	
1745.2539	0.36	spindle	
1754.3639	0.47	spindle	
1767.6439	0.47	spindle	
1877.8678	0.64	spindle	
1895.2078	0.31	spindle	
1958.5378	0.67	spindle	
3258.6634	0.83	spindle	
3298.3734	0.65	spindle	
3313.1534	0.46	spindle	
3329.4634	0.64	spindle	
7011.3503	0.59	spindle	
7041.2503	0.77	spindle	
7844.382	0.48	spindle	
8123.8359	0.76	spindle	
8127.0359	0.61	spindle	
8148.0959	0.64	spindle	
8386.2998	0.38	spindle	
8396.2798	0.47	spindle	
9098.7377	0.55	spindle	
9118.6277	0.47	spindle	
14537.5519	0.79	spindle	
