startSec	durationSec	eventName	
2982.375	115	segmentViewed	
3792.3984	115	segmentViewed	
11542.6289	115	segmentViewed	
2982.785	1.09	spindle	
2991.245	0.79	spindle	
2997.955	0.62	spindle	
2999.815	0.59	spindle	
3035.825	1.26	spindle	
3048.435	0.81	spindle	
3068.245	0.64	spindle	
3070.985	0.64	spindle	
3076.095	0.48	spindle	
3091.465	0.86	spindle	
3093.565	0.81	spindle	
3803.8984	0.64	spindle	
3809.0784	1.11	spindle	
3816.1184	0.58	spindle	
3820.0084	0.53	spindle	
3824.5684	0.92	spindle	
3827.2884	0.44	spindle	
3850.3084	0.52	spindle	
3856.8584	0.65	spindle	
3877.3684	0.89	spindle	
3886.9184	1.16	spindle	
3899.6984	0.94	spindle	
11561.7389	1.13	spindle	
11598.4789	1.23	spindle	
11612.0489	0.58	spindle	
11617.3689	0.79	spindle	
11631.6389	1.15	spindle	
11633.8089	1.35	spindle	
11643.9689	1.31	spindle	
11652.1389	1.49	spindle	
