startSec	durationSec	eventName	
1722.8125	115	segmentViewed	
5612.8633	115	segmentViewed	
5842.8672	115	segmentViewed	
1725.2325	1.03	spindle	
1728.8725	0.51	spindle	
1731.9925	0.53	spindle	
1736.0525	0.52	spindle	
1741.6025	0.49	spindle	
1791.3225	0.81	spindle	
1817.2425	0.81	spindle	
1825.7225	0.4	spindle	
5616.4233	0.64	spindle	
5620.5533	0.49	spindle	
5624.7133	0.6	spindle	
5631.2633	0.64	spindle	
5648.6733	0.42	spindle	
5654.4233	0.42	spindle	
5674.9733	0.78	spindle	
5681.0333	0.76	spindle	
5686.3433	1.11	spindle	
5689.0133	0.38	spindle	
5692.6333	0.4	spindle	
5695.6933	0.89	spindle	
5700.2933	0.61	spindle	
5715.3533	0.53	spindle	
5720.0433	0.6	spindle	
5724.5933	0.78	spindle	
5863.4372	0.74	spindle	
5883.6972	0.66	spindle	
5933.1772	0.71	spindle	
5950.1672	0.66	spindle	
