startSec	durationSec	eventName	
7060.6836	115	segmentViewed	
7464.6953	115	segmentViewed	
7800.7031	115	segmentViewed	
7082.7936	0.31	spindle	
7116.2336	0.69	spindle	
7172.4636	0.42	spindle	
7476.5953	0.72	spindle	
7479.6253	1.09	spindle	
7485.1753	1.37	spindle	
7490.2553	0.96	spindle	
7497.6053	0.81	spindle	
7507.8853	0.65	spindle	
7510.9753	1.23	spindle	
7516.5853	1.11	spindle	
7557.6953	0.57	spindle	
7571.0353	1.37	spindle	
7578.7253	0.62	spindle	
7874.7231	0.79	spindle	
7885.6131	0.56	spindle	
7898.5731	0.59	spindle	
7909.8231	0.67	spindle	
7914.3931	0.51	spindle	
