startSec	durationSec	eventName	
2657.9883	115	segmentViewed	
6208.0352	115	segmentViewed	
6418.0352	115	segmentViewed	
2658.6483	0.84	spindle	
2661.8483	1.01	spindle	
2666.1683	0.94	spindle	
2669.9683	0.6	spindle	
2675.7183	0.76	spindle	
2683.5083	0.91	spindle	
2687.5783	0.91	spindle	
2697.5083	0.6	spindle	
2699.1383	0.61	spindle	
2707.9983	0.84	spindle	
2720.1083	0.89	spindle	
2723.9783	0.32	spindle	
2734.1983	0.95	spindle	
2738.7583	0.85	spindle	
2741.0683	0.52	spindle	
2747.0283	0.36	spindle	
2758.3183	0.91	spindle	
2760.4683	1.24	spindle	
2766.7083	0.84	spindle	
2768.1483	0.31	spindle	
2772.3083	0.68	spindle	
6208.8852	0.86	spindle	
6211.6952	0.78	spindle	
6246.4552	0.76	spindle	
6251.0052	0.57	spindle	
6272.8652	0.9	spindle	
6285.6452	0.64	spindle	
6302.4252	0.76	spindle	
6428.3952	0.81	spindle	
6435.0052	0.96	spindle	
6443.2352	0.89	spindle	
6446.0552	1.53	spindle	
6449.0252	0.52	spindle	
6451.9452	0.8	spindle	
6455.6952	2.03	spindle	
6460.0152	1.28	spindle	
6464.0952	1.34	spindle	
6467.4652	0.72	spindle	
6502.6452	0.77	spindle	
6509.0652	0.44	spindle	
6509.7052	0.6	spindle	
6512.8852	0.65	spindle	
6516.3452	1.13	spindle	
6519.2052	0.37	spindle	
6520.9052	0.35	spindle	
