startSec	durationSec	eventName	
1404.8125	115	segmentViewed	
4184.8477	115	segmentViewed	
4574.8555	115	segmentViewed	
5594.8672	115	segmentViewed	
6024.8711	115	segmentViewed	
8246.9023	115	segmentViewed	
12364.9531	115	segmentViewed	
12534.957	115	segmentViewed	
12854.9609	115	segmentViewed	
13024.9648	115	segmentViewed	
1427.5025	0.5	spindle	
1507.5825	0.67	spindle	
4209.9277	0.44	spindle	
4240.9577	0.75	spindle	
4581.6155	0.56	spindle	
4601.8955	0.44	spindle	
4608.5155	0.89	spindle	
4661.4155	0.56	spindle	
4688.3455	0.66	spindle	
5610.3272	0.79	spindle	
5617.4272	0.43	spindle	
5628.4072	0.69	spindle	
5638.7272	0.67	spindle	
5646.3672	0.91	spindle	
5651.0372	0.59	spindle	
5658.8872	0.91	spindle	
5662.6972	0.72	spindle	
5671.6572	0.64	spindle	
5676.2272	0.49	spindle	
5687.7672	0.84	spindle	
6032.3311	0.6	spindle	
6036.7511	1	spindle	
6043.1011	0.54	spindle	
6054.1811	0.88	spindle	
6078.8011	0.81	spindle	
6084.3311	0.42	spindle	
6090.1011	0.78	spindle	
6096.2011	0.76	spindle	
8292.5823	0.82	spindle	
8298.2323	1.01	spindle	
8314.7223	0.64	spindle	
8335.9623	0.52	spindle	
8349.9923	0.86	spindle	
12386.8331	0.64	spindle	
12392.2331	0.33	spindle	
12395.7631	0.56	spindle	
12405.8731	0.8	spindle	
12434.7831	0.89	spindle	
12440.0331	1.34	spindle	
12446.0631	1.02	spindle	
12459.2131	0.69	spindle	
12470.9331	0.49	spindle	
12477.5031	0.33	spindle	
12551.297	0.61	spindle	
12558.367	0.88	spindle	
12561.007	0.48	spindle	
12563.007	0.75	spindle	
12576.217	1.4	spindle	
12583.277	0.69	spindle	
12596.277	1.01	spindle	
12604.947	0.76	spindle	
12631.357	0.93	spindle	
12638.507	0.59	spindle	
12642.057	0.93	spindle	
12870.8009	1.17	spindle	
12895.1009	0.94	spindle	
12900.3209	0.91	spindle	
12903.9909	0.44	spindle	
12906.0409	0.8	spindle	
12911.4309	0.78	spindle	
12925.9909	0.7	spindle	
12931.7409	0.75	spindle	
12943.3909	0.91	spindle	
12952.3509	1.83	spindle	
12961.7709	0.64	spindle	
12966.1309	1.69	spindle	
13032.7148	1.33	spindle	
13036.6048	0.36	spindle	
13049.9048	0.74	spindle	
13056.4348	1.17	spindle	
13069.3548	1.03	spindle	
13075.2948	1.01	spindle	
13081.0748	1.04	spindle	
13106.7148	0.69	spindle	
13117.0248	0.5	spindle	
