startSec	durationSec	eventName	
1572.8203	115	segmentViewed	
6822.8867	115	segmentViewed	
6952.8867	115	segmentViewed	
1574.1703	1.56	spindle	
1577.7103	0.52	spindle	
1579.5403	0.43	spindle	
1580.9803	0.41	spindle	
1586.4203	0.8	spindle	
1590.0003	1.07	spindle	
1593.2703	1.51	spindle	
1595.8103	1.8	spindle	
1598.7503	1.55	spindle	
1600.7303	0.46	spindle	
1603.0903	0.46	spindle	
1614.0203	1.32	spindle	
1620.4503	1.45	spindle	
1624.4003	0.59	spindle	
1627.3303	0.67	spindle	
1649.3903	0.69	spindle	
1658.0503	0.41	spindle	
1664.8803	1.03	spindle	
1669.7703	0.32	spindle	
1680.6803	0.87	spindle	
1682.7003	1.16	spindle	
1685.8803	0.41	spindle	
1686.3803	0.59	spindle	
6830.6267	1.06	spindle	
6845.8967	0.96	spindle	
6848.6367	0.99	spindle	
6851.6967	0.57	spindle	
6856.2367	1.41	spindle	
6859.0467	0.44	spindle	
6864.0767	0.57	spindle	
6877.1067	1.38	spindle	
6894.6967	1.18	spindle	
6898.5467	0.79	spindle	
6901.5267	0.49	spindle	
6903.3767	0.37	spindle	
6906.5367	0.57	spindle	
6914.7367	1	spindle	
6918.1067	1.8	spindle	
6922.3467	1.41	spindle	
6923.9267	0.86	spindle	
6926.6167	1.01	spindle	
6965.9067	0.62	spindle	
6970.3267	0.44	spindle	
6974.8167	1.09	spindle	
6988.9967	0.39	spindle	
6999.3067	0.7	spindle	
7026.6967	0.52	spindle	
7033.3467	1.83	spindle	
7048.1067	0.98	spindle	
7051.4367	1.01	spindle	
