startSec	durationSec	eventName	
2768.9414	115	segmentViewed	
5248.9727	115	segmentViewed	
6818.9922	115	segmentViewed	
2773.4914	0.89	spindle	
2817.1914	0.99	spindle	
2822.4714	0.47	spindle	
2854.7414	0.54	spindle	
2858.0014	0.74	spindle	
2862.1914	0.37	spindle	
5272.6727	0.67	spindle	
5278.0727	0.49	spindle	
5287.0127	1.04	spindle	
5312.5227	0.52	spindle	
5322.6327	0.69	spindle	
5326.3027	0.67	spindle	
5353.5727	0.44	spindle	
6824.0222	0.71	spindle	
6829.9122	0.53	spindle	
6841.6622	0.83	spindle	
6846.4922	1.11	spindle	
6851.2522	0.74	spindle	
6879.7222	0.69	spindle	
6885.5322	0.56	spindle	
6892.6522	0.57	spindle	
