startSec	durationSec	eventName	
6092.9492	115	segmentViewed	
8282.9766	115	segmentViewed	
12323.0313	115	segmentViewed	
6132.2792	0.71	spindle	
6134.4292	0.82	spindle	
6163.3392	0.78	spindle	
6202.0492	0.52	spindle	
6206.6192	0.9	spindle	
8310.7466	0.42	spindle	
8315.5366	1.23	spindle	
8321.7266	1.07	spindle	
8379.7066	0.71	spindle	
8383.4966	0.79	spindle	
12362.9713	0.78	spindle	
12373.8013	0.56	spindle	
12380.7513	0.33	spindle	
12396.8913	0.83	spindle	
12405.8613	0.67	spindle	
12420.3613	0.31	spindle	
12433.0813	0.69	spindle	
