startSec	durationSec	eventName	
1967.668	115	segmentViewed	
6313.7969	115	segmentViewed	
12517.9805	115	segmentViewed	
2029.878	0.91	spindle	
2036.658	1.23	spindle	
2040.198	0.5	spindle	
2073.278	0.67	spindle	
2074.748	0.74	spindle	
2081.248	1.01	spindle	
6328.0469	0.81	spindle	
6331.9969	1.06	spindle	
6337.9369	0.96	spindle	
6355.2369	0.57	spindle	
6364.5069	0.86	spindle	
6375.3169	0.69	spindle	
6378.2269	0.64	spindle	
6379.8569	0.52	spindle	
6382.0069	0.99	spindle	
6384.0269	0.47	spindle	
6389.2269	0.96	spindle	
6392.8069	0.54	spindle	
6397.2069	0.74	spindle	
6403.6169	1.06	spindle	
6408.8269	0.8	spindle	
6417.6569	1.36	spindle	
12523.6105	0.42	spindle	
12533.0205	0.64	spindle	
12538.6405	0.87	spindle	
12539.7805	0.56	spindle	
12543.0605	0.31	spindle	
12564.4805	0.51	spindle	
12578.9105	0.94	spindle	
12579.9605	0.44	spindle	
12591.1505	1.16	spindle	
12595.3305	0.33	spindle	
12600.1005	0.44	spindle	
12604.3705	0.77	spindle	
12608.0105	0.6	spindle	
12611.1205	1.09	spindle	
12612.3605	0.58	spindle	
12631.4405	0.84	spindle	
