startSec	durationSec	eventName	
2043.832	115	segmentViewed	
2263.832	115	segmentViewed	
2993.8438	115	segmentViewed	
3733.8516	115	segmentViewed	
8283.9102	115	segmentViewed	
9043.918	115	segmentViewed	
10623.9414	115	segmentViewed	
11143.9492	115	segmentViewed	
11743.957	115	segmentViewed	
13373.9766	115	segmentViewed	
2154.922	0.59	spindle	
2275.502	0.78	spindle	
2296.542	0.64	spindle	
2305.482	1.08	spindle	
2318.672	0.52	spindle	
2323.842	0.52	spindle	
2367.822	0.5	spindle	
3022.3038	0.71	spindle	
3061.8938	0.77	spindle	
3074.5738	0.73	spindle	
3739.5916	0.78	spindle	
3780.8016	0.6	spindle	
3785.3016	0.91	spindle	
3819.1516	0.51	spindle	
3835.7116	1.03	spindle	
3839.3716	1.04	spindle	
3843.4316	0.31	spindle	
3847.8716	0.69	spindle	
8286.3502	1.33	spindle	
8291.3502	1.72	spindle	
8297.6002	1.05	spindle	
8325.9502	0.96	spindle	
8338.8902	1.01	spindle	
8367.3502	0.53	spindle	
8372.7402	0.39	spindle	
8390.3202	0.8	spindle	
8394.4102	1.01	spindle	
9075.888	1.07	spindle	
9080.698	0.48	spindle	
9091.968	0.73	spindle	
9096.898	0.51	spindle	
9097.718	0.64	spindle	
9104.518	0.73	spindle	
9106.808	0.57	spindle	
9107.978	0.32	spindle	
9113.598	0.61	spindle	
9116.488	0.49	spindle	
9133.818	0.46	spindle	
9146.598	1.15	spindle	
9153.278	0.84	spindle	
9158.378	0.54	spindle	
10625.9514	1.44	spindle	
10640.0314	0.5	spindle	
10645.0614	0.91	spindle	
10659.8314	0.62	spindle	
10670.6314	0.84	spindle	
10675.9314	0.78	spindle	
10678.4914	0.93	spindle	
10697.0214	1.08	spindle	
10699.8714	0.6	spindle	
10705.9714	1.24	spindle	
10736.2414	1.24	spindle	
11177.2292	0.5	spindle	
11191.9492	1.26	spindle	
11194.9192	1.55	spindle	
11197.2192	0.89	spindle	
11203.9092	0.52	spindle	
11210.1492	0.81	spindle	
11213.9292	0.96	spindle	
11760.597	0.33	spindle	
11769.167	0.63	spindle	
11794.047	0.44	spindle	
11800.087	0.5	spindle	
11807.997	1.03	spindle	
11817.397	0.82	spindle	
11821.257	0.5	spindle	
11837.047	0.34	spindle	
13375.0666	1.03	spindle	
13393.8366	0.58	spindle	
13395.4766	0.97	spindle	
13399.4766	0.58	spindle	
13439.0666	0.33	spindle	
13472.5066	0.72	spindle	
13478.3166	1.13	spindle	
13485.7566	0.44	spindle	
13488.2866	0.69	spindle	
