startSec	durationSec	eventName	
8946.8828	115	segmentViewed	
9655.8906	115	segmentViewed	
13888.9453	115	segmentViewed	
8960.6728	1.05	spindle	
8978.7428	0.67	spindle	
8992.5028	0.53	spindle	
8998.9628	0.7	spindle	
9025.8028	0.53	spindle	
9658.1706	0.57	spindle	
9713.8606	0.42	spindle	
9726.9806	0.67	spindle	
13901.0153	0.44	spindle	
13901.7653	1.21	spindle	
13911.0653	0.59	spindle	
13915.3553	1.76	spindle	
13928.2453	0.71	spindle	
13930.3853	0.69	spindle	
13949.4453	0.98	spindle	
13952.7953	0.6	spindle	
13955.6553	0.37	spindle	
13958.7753	0.58	spindle	
13995.5553	1	spindle	
13999.0053	0.43	spindle	
14002.7153	1.08	spindle	
