startSec	durationSec	eventName	
5019.2266	115	segmentViewed	
5219.2148	115	segmentViewed	
8045.2969	115	segmentViewed	
5034.3166	1.15	spindle	
5060.5966	1.02	spindle	
5066.6566	1.13	spindle	
5067.7966	0.87	spindle	
5072.0966	0.42	spindle	
5233.2448	0.47	spindle	
5282.1048	1.08	spindle	
5301.2148	0.5	spindle	
5330.1048	0.81	spindle	
5333.3248	0.89	spindle	
8074.2769	0.64	spindle	
8080.9869	0.86	spindle	
8094.3369	1.04	spindle	
8098.4069	1.11	spindle	
8102.0069	0.99	spindle	
8109.1369	1.19	spindle	
8113.8969	1.37	spindle	
8118.9569	0.76	spindle	
8126.1069	0.99	spindle	
8138.3569	1.44	spindle	
8143.2069	1.51	spindle	
8152.5069	0.54	spindle	
