startSec	durationSec	eventName	
647.2344	115	segmentViewed	
7887.332	115	segmentViewed	
9617.3516	115	segmentViewed	
650.9444	0.57	spindle	
666.3544	0.89	spindle	
671.1744	0.68	spindle	
675.6844	1.05	spindle	
685.6244	0.5	spindle	
688.8744	0.91	spindle	
698.9344	0.79	spindle	
701.7044	1.03	spindle	
706.0144	0.36	spindle	
710.3744	0.36	spindle	
711.0244	1.23	spindle	
714.7644	1.44	spindle	
723.0144	0.58	spindle	
745.3944	0.36	spindle	
7890.412	1.53	spindle	
7894.542	2.01	spindle	
7904.892	1.03	spindle	
7929.222	0.84	spindle	
7948.112	1.96	spindle	
7959.502	0.82	spindle	
7990.712	1.16	spindle	
7994.762	1.21	spindle	
9624.9816	0.89	spindle	
9663.5916	0.93	spindle	
9669.8316	0.86	spindle	
9674.0516	0.74	spindle	
