startSec	durationSec	eventName	
1706.1836	115	segmentViewed	
1886.1836	115	segmentViewed	
2116.1875	115	segmentViewed	
2276.1914	115	segmentViewed	
3426.207	115	segmentViewed	
5226.2305	115	segmentViewed	
6856.25	115	segmentViewed	
9856.2891	115	segmentViewed	
11736.3125	115	segmentViewed	
12256.3164	115	segmentViewed	
1706.3236	0.79	spindle	
1716.1936	0.66	spindle	
1757.4636	1.14	spindle	
1809.0736	0.96	spindle	
1921.2436	0.53	spindle	
2123.8375	0.73	spindle	
2350.0114	0.32	spindle	
2362.6814	0.67	spindle	
3426.277	0.44	spindle	
3468.857	0.82	spindle	
3500.107	1.05	spindle	
3505.257	0.46	spindle	
3520.837	1.14	spindle	
3530.927	0.46	spindle	
5238.7305	0.67	spindle	
5299.3705	0.81	spindle	
5328.5505	0.87	spindle	
9872.6991	0.94	spindle	
9892.6091	1.01	spindle	
9943.0191	0.62	spindle	
9967.1191	1.04	spindle	
11738.7825	0.52	spindle	
11750.3425	0.66	spindle	
11776.9525	0.5	spindle	
11793.5825	0.62	spindle	
12367.5964	0.34	spindle	
