startSec	durationSec	eventName	
5347.0273	115	segmentViewed	
5727.0313	115	segmentViewed	
9127.0781	115	segmentViewed	
5350.1973	0.5	spindle	
5360.3873	0.62	spindle	
5365.5773	0.74	spindle	
5368.9173	0.71	spindle	
5393.5173	0.96	spindle	
5396.3873	1.04	spindle	
5436.2373	1.19	spindle	
5443.4973	1.1	spindle	
5727.5913	0.81	spindle	
5731.9813	0.92	spindle	
5746.1413	1.08	spindle	
5751.7813	0.42	spindle	
5759.0613	0.58	spindle	
5765.8913	0.58	spindle	
5771.5313	0.5	spindle	
5783.2313	0.36	spindle	
5786.2013	0.36	spindle	
5788.7013	0.58	spindle	
5807.4213	0.69	spindle	
5820.8713	0.5	spindle	
9132.4881	1.39	spindle	
9154.9581	0.56	spindle	
9173.1381	0.97	spindle	
9185.2981	0.61	spindle	
9187.4881	0.47	spindle	
9193.2481	0.78	spindle	
9194.4381	0.44	spindle	
9195.2781	1.85	spindle	
9211.9381	0.56	spindle	
9226.5781	0.95	spindle	
