startSec	durationSec	eventName	
5180.2031	115	segmentViewed	
11290.3828	115	segmentViewed	
13630.4531	115	segmentViewed	
5194.5331	0.81	spindle	
5227.8131	0.73	spindle	
5235.8531	1.12	spindle	
5250.7631	0.72	spindle	
5272.1531	0.75	spindle	
5280.6731	0.58	spindle	
5288.9831	0.69	spindle	
11292.5428	1.45	spindle	
11297.1728	1.33	spindle	
11301.1028	0.82	spindle	
11309.5328	0.9	spindle	
11317.9828	0.96	spindle	
11322.8628	0.77	spindle	
11326.6228	0.91	spindle	
11331.0528	1.53	spindle	
11336.0928	0.72	spindle	
11343.8628	0.96	spindle	
11348.8828	0.97	spindle	
11361.5828	0.66	spindle	
11368.5128	0.78	spindle	
11373.0328	0.85	spindle	
11398.8028	1.05	spindle	
11404.5628	0.69	spindle	
13653.9631	0.81	spindle	
13657.7031	0.77	spindle	
13691.0831	0.86	spindle	
13720.6431	0.77	spindle	
13724.1431	0.52	spindle	
