startSec	durationSec	eventName	
5376.0195	115	segmentViewed	
6214.0273	115	segmentViewed	
12513.1094	115	segmentViewed	
5378.8495	0.75	spindle	
5406.4295	0.39	spindle	
5435.3295	0.89	spindle	
5439.4595	1.28	spindle	
5442.3295	0.92	spindle	
5445.4395	1.22	spindle	
5453.9395	0.92	spindle	
5458.1595	0.94	spindle	
5461.2695	0.97	spindle	
5476.9595	0.89	spindle	
5486.4895	0.89	spindle	
6220.4073	0.89	spindle	
6225.8673	1	spindle	
6229.9373	0.85	spindle	
6233.2773	0.91	spindle	
6236.5973	0.94	spindle	
6239.5173	1.11	spindle	
6245.8073	1.23	spindle	
6254.8373	1.87	spindle	
6259.7473	1.14	spindle	
6265.5473	1.71	spindle	
6276.1273	0.82	spindle	
6279.7273	0.46	spindle	
6283.3373	1.21	spindle	
6289.1873	1.91	spindle	
6298.4373	0.76	spindle	
6313.8173	0.78	spindle	
6318.4473	0.39	spindle	
12514.5594	0.79	spindle	
12518.8494	0.82	spindle	
12523.7094	1.19	spindle	
12528.7994	1.22	spindle	
12533.0594	0.72	spindle	
12535.1094	1	spindle	
12537.3894	0.58	spindle	
12538.4894	1.62	spindle	
12546.0494	0.31	spindle	
12546.6194	1.99	spindle	
12553.9994	1.21	spindle	
12559.7894	1.18	spindle	
12566.4794	0.48	spindle	
12570.4994	1.28	spindle	
12574.9094	1.45	spindle	
12581.6394	1.49	spindle	
12585.8894	1.58	spindle	
12589.8294	1.7	spindle	
12594.9394	1.47	spindle	
12596.8594	1.03	spindle	
12606.8394	1.21	spindle	
12612.6094	0.72	spindle	
12614.3694	0.75	spindle	
12619.9094	0.78	spindle	
12623.8294	0.89	spindle	
